ID,F21,F22,F21a,F22a,F21b,F22b,F22c
454458,3600000,33064,360,10.89999962,360,10.89999962,11.60000038
454459,3000000,27375,300,9,300,9,9.600000381
454460,98245,14555,9.824500084,4.811509132,,2.041874886,
454461,2150000,23271,215,7.699999809,215,7.699999809,8.199999809
454462,4900000,38311,490,12.69999981,359.7999878,13.80000019,14.69999981
454463,11880000,51780,1188,17.10000038,1048,17.39999962,18.5
454464,4050000,26207,405,8.699999809,312,8.300000191,8.800000191
454465,4300000,43673,430,14.39999962,430,14.39999962,15.39999962
454466,3300000,31050,330,10.30000019,330,10.30000019,11
454467,4750000,44022,475,14.60000038,475,14.60000038,15.60000038
454468,28866666,78656,2886.666504,26.00190544,,111.0175018,
454469,3891000,59862,389.1000061,19.78893852,,19.66250038,
454470,16090000,56855,1609,18.79508209,,85.60749817,
454471,4200000,32609,420,10.80000019,420,10.80000019,11.5
454472,450000,16747,45,5.5,45,5.5,5.900000095
454473,3400000,31643,340,10.5,340,10.5,11.19999981
454474,6520000,94892,652,31.39999962,652,31.39999962,33.5
454475,4750000,31828,475,10.5,382,10.60000038,11.30000019
454476,6670000,34664,667,11.5,574,11.69999981,12.5
454477,1250000,17875,125,5.900000095,125,5.900000095,6.300000191
454478,3100000,23038,310,7.599999905,310,7.599999905,8.100000381
454479,3100000,23028,310,7.599999905,310,7.599999905,8.100000381
454480,3100000,23038,310,7.599999905,310,7.599999905,8.100000381
454481,3300000,33199,330,11,330,11,11.69999981
454482,500000,23159,50,7.699999809,50,7.699999809,8.199999809
454483,1350000,45181,135,14.89999962,135,14.89999962,15.89999962
454484,2700000,28043,270,9.300000191,270,9.300000191,9.899999619
454485,4500000,24709,450,8.199999809,388,8.399999619,9
454486,1770000,25289,177,8.399999619,177,8.399999619,9
454487,4950000,37001,495,12.19999981,495,12.19999981,13
454488,2100000,29716,210,9.800000191,210,9.800000191,10.39999962
454489,15970000,41467,1597,13.69999981,1473,13.69999981,14.60000038
454490,3300000,28249,330,9.300000191,330,9.300000191,9.899999619
454491,6500000,36165,650,12,650,12,12.80000019
454492,6000000,60908,600,20.10000038,600,20.10000038,21.39999962
454493,450000,12961,45,4.300000191,45,4.300000191,4.599999905
454494,5300000,39103,530,12.89999962,406,12.69999981,13.5
454495,1180000,27909,118,9.199999809,118,9.199999809,9.800000191
454496,3380000,27696,338,9.199999809,338,9.199999809,9.800000191
454497,3300000,27040,330,8.899999619,330,8.899999619,9.5
454498,2110000,29359,211,9.699999809,118,9.300000191,9.899999619
454499,5700000,55238,570,18.29999924,570,18.29999924,19.5
454500,465000,,46.5,,,,
454501,33674300,278300,3367.429932,92,,36.60250092,
454502,5390000,32730,539,10.80000019,539,10.80000019,11.5
454503,450000,12961,45,4.300000191,45,4.300000191,4.599999905
454504,450000,12961,45,4.300000191,45,4.300000191,4.599999905
454505,4200000,37513,420,12.39999962,420,12.39999962,13.19999981
454506,14300000,89297,1430,29.5,1430,29.5,31.39999962
454507,9800000,77960,980,25.79999924,885,25.79999924,27.5
454508,9500000,74348,950,24.60000038,844,24.60000038,26.20000076
454509,3800000,52479,380,17.29999924,380,17.29999924,18.39999962
454510,15100000,55358,1510,18.29999924,1510,18.29999924,19.5
454511,3400000,35763,340,11.80000019,340,11.80000019,12.60000038
454512,6400000,26096,640,8.600000381,547,8.399999619,9
454513,14700000,49129,1470,16.20000076,1470,16.20000076,17.29999924
454514,4000000,36623,400,12.10000038,400,12.10000038,12.89999962
454515,450000,,45,,,,
454516,1850000,33418,185,11,185,11,11.69999981
454517,3000000,31556,300,10.39999962,300,10.39999962,11.10000038
454518,4700000,51643,470,17.10000038,372,16,17.10000038
454519,36200000,28163,3620,9.300000191,3620,9.300000191,9.899999619
454520,1800000,20139,180,6.699999809,180,6.699999809,7.099999905
454521,3500000,24688,350,8.199999809,288,9,9.600000381
454522,1500000,15627,150,5.199999809,150,5.199999809,5.5
454523,4300000,48516,430,16,430,16,17.10000038
454524,3000000,30199,300,10,300,10,10.69999981
454525,8960000,46257,896,15.30000019,896,15.30000019,16.29999924
454526,12700000,56177,1270,18.60000038,1130,20,21.29999924
454527,10480000,52376,1048,17.29999924,908,18.60000038,19.79999924
454528,10080000,50335,1008,16.60000038,884,18.10000038,19.29999924
454529,5200000,42557,520,14.10000038,520,14.10000038,15
454530,2700000,41635,270,13.80000019,270,13.80000019,14.69999981
454531,800000,15089,80,5,80,5,5.300000191
454532,3700000,24277,370,8,308,8.300000191,8.800000191
454533,2305659,13762,230.6000061,4.5,230.5659027,4.5,4.800000191
454534,2200000,27221,220,9,220,9,9.600000381
454535,1600000,22069,160,7.300000191,160,7.300000191,7.800000191
454536,1270000,30573,127,10.10000038,127,10.10000038,10.80000019
454537,2300000,22863,230,7.599999905,230,7.599999905,8.100000381
454538,3450000,20013,345,6.599999905,345,6.599999905,7
454539,5000000,61958,500,20.5,500,20.5,21.89999962
454540,2480000,21535,248,7.099999905,248,7.099999905,7.599999905
454541,900000,12698,90,4.199999809,90,4.199999809,4.5
454542,3950000,33845,395,11.19999981,395,11.19999981,11.89999962
454543,4600000,36540,460,12.10000038,460,12.10000038,12.89999962
454544,550000,16779,55,5.5,55,5.5,5.900000095
454545,400000,,40,,,,
454546,2450000,42351,245,14,245,14,14.89999962
454547,2100000,24688,210,8.199999809,210,8.199999809,8.699999809
454548,400000,,40,,,,
454549,400000,,40,,,,
454550,400000,,40,,,,
454551,4200000,25910,420,8.600000381,327,9.199999809,9.800000191
454552,465000,,46.5,,,,
454553,2500000,26517,250,8.800000191,250,8.800000191,9.399999619
454554,10080000,57355,1008,19,873,19,20.29999924
454555,5350000,23539,535,7.800000191,535,7.800000191,8.300000191
454556,2300000,24827,230,8.199999809,230,8.199999809,8.699999809
454557,7200000,41501,720,13.69999981,596,13.69999981,14.60000038
454558,3330000,25296,333,8.399999619,333,8.399999619,9
454559,4200000,43800,420,14.5,420,14.5,15.5
454560,3700000,32767,370,10.80000019,370,10.80000019,11.5
454561,8380000,69932,838,23.10000038,838,23.10000038,24.60000038
454562,7200000,100826,720,33.29999924,720,33.29999924,35.5
454563,4800000,39997,480,13.19999981,480,13.19999981,14.10000038
454564,2800000,29854,280,9.899999619,280,9.899999619,10.60000038
454565,9700000,61532,970,20.29999924,890,20.29999924,21.60000038
454566,2300000,29708,230,9.820855141,,23.41954994,
454567,1850000,26696,185,8.800000191,185,8.800000191,9.399999619
454568,1200000,19750,120,6.5,120,6.5,6.900000095
454569,39000000,178645,3900,59.09999847,3900,59.09999847,63
454570,2500000,32138,250,10.60000038,250,10.60000038,11.30000019
454571,38000000,99667,3800,32.90000153,3350,32.90000153,35.09999847
454572,2100000,23077,210,7.599999905,210,7.599999905,8.100000381
454573,2350000,19631,235,6.5,235,6.5,6.900000095
454574,750000,9429,75,3.099999905,75,3.099999905,3.299999952
454575,600000,,60,,,,
454576,2500000,24635,250,8.100000381,250,8.100000381,8.600000381
454577,21500000,111128,2150,36.70000076,2150,36.70000076,39.09999847
454578,1333800,28802,133.3800049,9.521175385,,14.00877571,
454579,900000,,90,,,,
454580,10400000,58065,1040,19.20000076,942,18.89999962,20.10000038
454581,2980000,33752,298,11.19999981,298,11.19999981,11.89999962
454582,1550000,18536,155,6.099999905,155,6.099999905,6.5
454583,3700000,65015,370,21.5,370,21.5,22.89999962
454584,700000,23745,70,7.800000191,70,7.800000191,8.300000191
454585,3400000,28875,340,9.5,340,9.5,10.10000038
454586,8480000,25461,848,8.399999619,768,8.399999619,9
454587,7800000,23206,780,7.699999809,700,7.699999809,8.199999809
454588,400000,,40,,,,
454589,6000000,45245,600,15,600,15,16
454590,3750000,28441,375,9.399999619,282,9.100000381,9.699999809
454591,3020000,26436,302,8.699999809,302,8.699999809,9.300000191
454592,400000,,40,,,,
454593,800000,,80,,,,
454594,1200000,,120,,,,
454595,2500000,20884,250,6.900000095,250,6.900000095,7.400000095
454596,3100000,35826,310,11.80000019,310,11.80000019,12.60000038
454597,3500000,28158,350,9.300000191,350,9.300000191,9.899999619
454598,1500000,21374,150,7.099999905,150,7.099999905,7.599999905
454599,1390000,32993,139,10.89999962,139,10.89999962,11.60000038
454600,1750000,47208,175,15.60000038,175,15.60000038,16.60000038
454601,3650000,34476,365,11.39999962,365,11.39999962,12.19999981
454602,6750000,63993,675,21.20000076,675,21.20000076,22.60000038
454603,2600000,31615,260,10.5,260,10.5,11.19999981
454604,7000000,55367,700,18.29999924,700,18.29999924,19.5
454605,4050000,41995,405,13.89999962,405,13.89999962,14.80000019
454606,2800000,25845,280,8.5,280,8.5,9.100000381
454607,2350000,22101,235,7.300000191,235,7.300000191,7.800000191
454608,13160000,51434,1316,17,1316,17,18.10000038
454609,5500000,51882,550,17.20000076,550,17.20000076,18.29999924
454610,450000,,45,,,,
454611,5000000,44174,500,14.60000038,500,14.60000038,15.60000038
454612,430000,,43,,,,
454613,5000000,23181,500,7.699999809,500,7.699999809,8.199999809
454614,1250000,37742,125,12.5,125,12.5,13.30000019
454615,1280000,21702,128,7.199999809,128,7.199999809,7.699999809
454616,3600000,49689,360,16.39999962,360,16.39999962,17.5
454617,9120000,57328,912,19,812,19,20.29999924
454618,3620000,23403,362,7.699999809,300,8.800000191,9.399999619
454619,2500000,34742,250,11.5,250,11.5,12.30000019
454620,1450000,34631,145,11.39999962,145,11.39999962,12.19999981
454621,4510000,44561,451,14.69999981,451,14.69999981,15.69999981
454622,5600000,45729,560,15.10000038,560,15.10000038,16.10000038
454623,3800000,28821,380,9.5,287,9.300000191,9.899999619
454624,1870000,28650,187,9.5,187,9.5,10.10000038
454625,6000000,35116,600,11.60000038,507,11.89999962,12.69999981
454626,1800000,37007,180,12.19999981,180,12.19999981,13
454627,1304389,14527,130.3999939,4.800000191,130.4389038,4.800000191,5.099999905
454628,12500000,76085,1250,25.20000076,1250,25.20000076,26.89999962
454629,3650000,25347,365,8.399999619,365,8.399999619,9
454630,1050000,32238,105,10.69999981,105,10.69999981,11.39999962
454631,2500000,23097,250,7.599999905,250,7.599999905,8.100000381
454632,595000,,59.5,,,,
454633,400000,,40,,,,
454634,17500000,115925,1750,38.29999924,1750,38.29999924,40.79999924
454635,10400000,66667,1040,22,1040,22,23.5
454636,1750000,18601,175,6.099999905,175,6.099999905,6.5
454637,2300000,36624,230,12.10000038,230,12.10000038,12.89999962
454638,2300000,33036,230,10.89999962,230,10.89999962,11.60000038
454639,63262,5751,6.326200008,1.901187062,,3.327500105,
454640,3070000,25290,307,8.399999619,307,8.399999619,9
454641,2450000,28905,245,9.600000381,179.8999939,8.399999619,9
454642,6000000,38393,600,12.69999981,600,12.69999981,13.5
454643,5800000,44502,580,14.69999981,580,14.69999981,15.69999981
454644,6000000,52361,600,17.29999924,600,17.29999924,18.39999962
454645,15000000,51154,1500,16.89999962,1500,16.89999962,18
454646,2620000,27286,262,9,262,9,9.600000381
454647,7500000,41377,750,13.69999981,626,13.69999981,14.60000038
454648,3600000,31668,360,10.5,360,10.5,11.19999981
454649,4000000,35913,400,11.89999962,400,11.89999962,12.69999981
454650,2450000,28824,245,9.5,152,7.400000095,7.900000095
454651,1950000,28757,195,9.5,195,9.5,10.10000038
454652,5000000,40950,500,13.5,500,13.5,14.39999962
454653,1680000,32239,168,10.69999981,168,10.69999981,11.39999962
454654,3520000,43137,352,14.30000019,352,14.30000019,15.19999981
454655,3700000,36779,370,12.19999981,370,12.19999981,13
454656,3200000,34621,320,11.39999962,320,11.39999962,12.19999981
454657,3300000,30309,330,10,330,10,10.69999981
454658,2750000,40614,275,13.39999962,275,13.39999962,14.30000019
454659,1000000,14378,100,4.800000191,100,4.800000191,5.099999905
454660,2500000,21192,250,7,250,7,7.5
454661,3310000,38147,331,12.60000038,331,12.60000038,13.39999962
454662,5000000,44232,500,14.60000038,500,14.60000038,15.60000038
454663,2500000,23479,250,7.800000191,250,7.800000191,8.300000191
454664,2450000,90540,245,29.89999962,245,29.89999962,31.89999962
454665,3680000,37612,368,12.39999962,368,12.39999962,13.19999981
454666,3180000,31623,318,10.5,318,10.5,11.19999981
454667,4880000,43282,488,14.30000019,488,14.30000019,15.19999981
454668,1600000,33099,160,10.89999962,160,10.89999962,11.60000038
454669,6100000,31889,610,10.5,544.9000244,10.80000019,11.5
454670,3400000,42032,340,13.89999962,340,13.89999962,14.80000019
454671,1200000,27907,120,9.225446701,,13.00749969,
454672,1800000,47733,180,15.80000019,180,15.80000019,16.79999924
454673,2700000,20704,270,6.800000191,270,6.800000191,7.199999809
454674,3200000,32727,320,10.80000019,320,10.80000019,11.5
454675,3500000,47516,350,15.69999981,350,15.69999981,16.70000076
454676,560000,11200,56,3.702479362,,15.125,
454677,423500,15125,42.34999847,5,,8.470000267,
454678,400000,,40,,,,
454679,2300000,24702,230,8.199999809,230,8.199999809,8.699999809
454680,1950000,27411,195,9.100000381,195,9.100000381,9.699999809
454681,4500000,30471,450,10.10000038,357,10,10.69999981
454682,2300000,30985,230,10.19999981,230,10.19999981,10.89999962
454683,5050000,40300,505,13.30000019,381,13.19999981,14.10000038
454684,5200000,19553,520,6.5,520,6.5,6.900000095
454685,2300000,21140,230,7,230,7,7.5
454686,2800000,27085,280,9,280,9,9.600000381
454687,2000000,29304,200,9.699999809,200,9.699999809,10.30000019
454688,3750000,51007,375,16.89999962,375,16.89999962,18
454689,7350000,34404,735,11.39999962,735,11.39999962,12.19999981
454690,7300000,52522,730,17.39999962,590,17.89999962,19.10000038
454691,2100000,22175,210,7.300000191,210,7.300000191,7.800000191
454692,5800000,62982,580,20.79999924,580,20.79999924,22.20000076
454693,2100000,22175,210,7.300000191,210,7.300000191,7.800000191
454694,1500000,21920,150,7.199999809,150,7.199999809,7.699999809
454695,4900000,39529,490,13.10000038,490,13.10000038,14
454696,6600000,42424,660,14,565,14,14.89999962
454697,2750000,24199,275,8,275,8,8.5
454698,11490000,50825,1149,16.79999924,1025,18.10000038,19.29999924
454699,6500000,69444,650,23,650,23,24.5
454700,8700000,58523,870,19.29999924,870,19.29999924,20.60000038
454701,2400000,30675,240,10.10000038,240,10.10000038,10.80000019
454702,1300000,41126,130,13.60000038,130,13.60000038,14.5
454703,2200000,25250,220,8.300000191,220,8.300000191,8.800000191
454704,1700000,21484,170,7.099999905,170,7.099999905,7.599999905
454705,3200000,42362,320,14,320,14,14.89999962
454706,1600000,50794,160,16.79999924,160,16.79999924,17.89999962
454707,1300000,,130,,,,
454708,600000,,60,,,,
454709,2280000,21873,228,7.199999809,228,7.199999809,7.699999809
454710,2500000,35093,250,11.60000038,250,11.60000038,12.39999962
454711,1300000,13291,130,4.400000095,130,4.400000095,4.699999809
454712,3800000,68456,380,22.60000038,380,22.60000038,24.10000038
454713,4300000,37437,430,12.39999962,337,13.10000038,14
454714,2000000,18213,200,6,200,6,6.400000095
454715,3950000,42555,395,14.10000038,395,14.10000038,15
454716,4200000,27404,420,9.100000381,420,9.100000381,9.699999809
454717,3400000,41641,340,13.80000019,340,13.80000019,14.69999981
454718,5800000,54034,580,17.89999962,580,17.89999962,19.10000038
454719,2300000,53751,230,17.79999924,230,17.79999924,19
454720,5000000,52351,500,17.29999924,500,17.29999924,18.39999962
454721,2850000,34905,285,11.5,285,11.5,12.30000019
454722,6300000,36501,630,12.10000038,630,12.10000038,12.89999962
454723,12500000,93556,1250,30.89999962,1250,30.89999962,33.5
454724,900000,13189,90,4.400000095,90,4.400000095,4.699999809
454725,5400000,47022,540,15.5,416,16.20000076,17.29999924
454726,7500000,49081,750,16.20000076,626,16.79999924,17.89999962
454727,9700000,51504,970,17,750,17,18.10000038
454728,11000000,118330,1100,39.09999847,1100,39.09999847,41.70000076
454729,6740000,51215,674,16.89999962,584,16.89999962,18
454730,4500000,44344,450,14.69999981,450,14.69999981,15.69999981
454731,5700000,54781,570,18.10000038,570,18.10000038,19.29999924
454732,9000000,115815,900,38.29999924,900,38.29999924,40.79999924
454733,9000000,120757,900,39.90000153,900,39.90000153,42.5
454734,1230000,15667,123,5.199999809,123,5.199999809,5.5
454735,13060000,51415,1306,17,1306,17,18.10000038
454736,6500000,26523,650,8.800000191,650,8.800000191,9.399999619
454737,5200000,52177,520,17.20000076,520,17.20000076,18.29999924
454738,1000000,18525,100,6.099999905,100,6.099999905,6.5
454739,4230000,41000,423,13.60000038,423,13.60000038,14.5
454740,2250000,32938,225,10.89999962,225,10.89999962,11.60000038
454741,1700000,33784,170,11.19999981,170,11.19999981,11.89999962
454742,2500000,21574,250,7.099999905,250,7.099999905,7.599999905
454743,440000,,44,,,,
454744,350000,,35,,,,
454745,1250000,25227,125,8.300000191,125,8.300000191,8.800000191
454746,7350000,35763,735,11.80000019,735,11.80000019,12.60000038
454747,3600000,45062,360,14.89999962,360,14.89999962,15.89999962
454748,2480000,26012,248,8.600000381,248,8.600000381,9.199999809
454749,2900000,30858,290,10.19999981,290,10.19999981,10.89999962
454750,2400000,37909,240,12.5,240,12.5,13.30000019
454751,6500000,43821,650,14.5,650,14.5,15.5
